ip,urllenth,subdomainlength,lenghtratio,shortened,@,//,-,subdomains,other suffix,URL Entropy,Nan_entropy,tld,httpsurl,suspiciouswordcount,freehosting,websitetraffic,statisticalreport,Result
1,-0.36,-0.21,-1.71,1,0,1,0,0,1,-0.83,-3.57,-0.48,1,0,1,1,1,1
1,-0.44,-0.3,-1.47,1,0,1,0,0,1,-0.85,-3.62,-0.15,1,0,1,-1,1,1
1,-0.39,-0.3,-1.3,1,0,1,0,0,1,-0.83,-3.57,0,1,0,1,1,1,1
1,-0.52,-0.33,-1.58,1,0,1,0,0,1,-0.87,-3.06,-0.48,1,0,1,-1,1,1
1,-0.49,-0.33,-1.48,1,0,1,0,0,1,-0.83,-3.57,-0.48,1,0,1,-1,1,1
1,-0.65,-0.44,-1.48,1,0,1,0,-1,1,-0.87,-4.3,-0.48,1,0,1,1,1,1
1,-0.34,-0.19,-1.79,1,0,1,0,0,1,-0.79,-3.06,-0.48,1,0,1,-1,1,1
1,-0.44,-0.3,-1.47,1,0,1,0,0,1,-0.82,-3.06,-0.48,1,0,1,-1,1,1
1,-0.45,-0.33,-1.36,1,0,1,-1,0,1,-0.83,-4.48,-0.48,1,0,1,-1,1,1
1,-0.54,-0.36,-1.5,1,0,1,-2,0,1,-0.83,-4.85,-0.5,1,0,1,-1,1,1
1,-0.38,-0.27,-1.41,1,0,1,0,0,1,-0.8,-3.08,-0.48,1,0,1,-1,1,1
1,-0.48,-0.36,-1.33,1,0,1,0,0,1,-0.82,-4.65,-0.15,1,0,1,-1,1,1
1,-0.64,-0.43,-1.49,1,0,1,0,-1,1,-0.8,-4.08,-0.48,1,0,1,1,1,1
1,-0.77,-0.67,-1.15,1,0,1,0,0,1,-0.88,-6.64,-0.15,1,0,1,1,1,1
1,-0.42,-0.3,-1.4,1,0,1,0,0,1,-0.82,-3.57,-0.45,1,0,1,-1,1,1
1,-0.51,-0.32,-1.59,1,0,1,0,0,1,-0.83,-4.05,-0.48,1,0,1,-1,1,1
1,-0.55,-0.39,-1.41,1,0,1,0,-1,1,-0.84,-4.08,0,1,0,1,-1,1,1
1,-0.44,-0.29,-1.52,1,0,1,-1,0,1,-0.84,-3.96,-0.48,1,0,1,-1,1,1
1,-0.5,-0.31,-1.61,1,0,1,0,0,1,-0.81,-3.57,-0.48,1,0,1,-1,1,1
1,-0.51,-0.33,-1.55,1,0,1,0,0,1,-0.74,-4.08,-0.48,1,0,1,1,1,1
1,-0.53,-0.38,-1.39,1,0,1,0,0,1,-0.87,-3.57,-0.48,1,0,1,1,1,1
1,-0.38,-0.24,-1.58,1,0,1,-1,0,1,-0.8,-3.45,-0.02,1,0,1,-1,1,1
1,-0.49,-0.34,-1.44,1,0,1,0,0,1,-0.85,-4.14,0,1,0,1,1,1,1
1,-0.35,-0.22,-1.59,1,0,1,0,-1,1,-0.8,-3.06,-0.48,1,0,1,1,1,1
1,-0.59,-0.39,-1.51,1,0,1,0,0,1,-0.87,-4.08,-0.48,1,0,1,-1,1,1
1,-0.45,-0.31,-1.45,1,0,1,0,0,1,-0.83,-3.57,-0.48,1,0,1,1,1,1
1,-0.53,-0.38,-1.39,1,0,1,0,-1,1,-0.83,-4.56,-0.5,1,0,1,1,1,1
1,-0.38,-0.26,-1.46,1,0,1,0,-1,1,-0.79,-3.78,-0.01,1,0,1,1,1,1
1,-0.4,-0.28,-1.43,1,0,1,0,-1,1,-0.85,-3.62,0,1,0,1,1,1,1
1,-0.47,-0.34,-1.38,1,0,1,0,0,1,-0.82,-3.57,0,1,0,1,1,1,1
1,-0.41,-0.27,-1.52,1,0,1,0,0,1,-0.81,-3.57,-0.48,1,0,1,-1,1,1
1,-0.42,-0.19,-2.21,1,0,1,0,0,1,-0.84,-3.06,-0.48,1,0,1,-1,1,1
1,-0.52,-0.22,-2.36,1,0,1,0,-1,1,-0.84,-4.02,-0.5,1,0,1,1,1,1
1,-0.49,-0.33,-1.48,1,0,1,0,0,1,-0.83,-4.11,-0.48,1,0,1,1,1,1
1,-0.53,-0.34,-1.56,1,0,1,0,-1,1,-0.82,-4.54,-0.48,1,0,1,1,1,1
1,-0.55,-0.24,-2.29,1,0,1,0,-2,1,-0.81,-5.02,-0.5,1,0,1,1,1,1
1,-0.48,-0.33,-1.45,1,0,1,0,0,1,-0.83,-4.08,-0.48,1,0,1,1,1,1
1,-0.91,-0.73,-1.25,1,0,1,0,0,1,-0.87,-6.1,-0.5,1,0,1,-1,1,1
1,-0.48,-0.2,-2.4,1,0,1,0,-1,1,-0.89,-4.02,-0.5,1,0,1,1,1,1
1,-0.38,-0.19,-2,1,0,1,0,0,1,-0.83,-3.06,-0.48,1,0,1,-1,1,1
1,-0.41,-0.22,-1.86,1,0,1,0,0,1,-0.81,-4.05,-0.5,1,0,1,-1,1,1
1,-0.66,-0.53,-1.25,1,0,1,0,0,1,-0.85,-4.59,-0.15,1,0,1,-1,1,1
1,-0.44,-0.22,-2,1,0,1,0,-1,1,-0.83,-4.02,-0.5,1,0,1,1,1,1
1,-0.42,-0.25,-1.68,1,0,1,0,-1,1,-0.83,-4.05,-0.5,1,0,1,-1,1,1
1,-0.41,-0.19,-2.16,1,0,1,0,-1,1,-0.8,-3.06,-0.48,1,0,1,1,1,1
1,-0.4,-0.2,-2,1,0,1,0,0,1,-0.82,-3.06,-0.15,1,0,1,-1,1,1
1,-0.44,-0.27,-1.63,1,0,1,0,0,1,-0.79,-3.57,-0.48,1,0,1,-1,1,1
1,-0.41,-0.26,-1.58,1,0,1,0,0,1,-0.8,-3.62,-0.45,1,0,1,-1,1,1
1,-0.41,-0.23,-1.78,1,0,1,-1,0,1,-0.79,-3.45,-0.48,1,0,1,-1,1,1
1,-0.6,-0.45,-1.33,1,0,1,0,0,1,-0.82,-4.51,-0.15,1,0,1,-1,1,1
1,-0.38,-0.2,-1.9,1,0,1,0,0,1,-0.8,-3.06,-0.48,1,0,1,-1,1,1
1,-0.44,-0.36,-1.22,1,0,1,0,-1,1,-0.84,-4.14,0,1,0,1,1,1,1
1,-0.52,-0.37,-1.41,1,0,1,0,0,1,-0.82,-3.57,-0.48,1,0,1,1,1,1
1,-0.38,-0.24,-1.58,1,0,1,0,-1,1,-0.78,-3.06,-0.48,1,0,1,1,1,1
1,-0.48,-0.29,-1.66,1,0,1,0,-1,1,-0.82,-3.62,-0.45,1,0,1,1,1,1
1,-0.48,-0.37,-1.3,1,0,1,0,-1,1,-0.82,-4.59,-0.5,1,0,1,1,1,1
1,-0.37,-0.2,-1.85,1,0,1,0,0,1,-0.78,-3.54,-0.5,1,0,1,-1,1,1
1,-0.44,-0.28,-1.57,1,0,1,-2,0,1,-0.82,-4.36,-0.48,1,0,1,-1,1,1
1,-0.35,-0.25,-1.4,1,0,1,0,0,1,-0.77,-3.06,-0.02,1,0,1,-1,1,1
1,-0.34,-0.19,-1.79,1,0,1,0,0,1,-0.77,-3.06,-0.48,1,0,1,-1,1,1
1,-0.41,-0.29,-1.41,1,0,1,0,0,1,-0.87,-4.05,-0.5,1,0,1,-1,1,1
1,-0.45,-0.23,-1.96,1,0,1,0,0,1,-0.77,-3.08,-0.48,1,0,1,-1,1,1
1,-0.53,-0.28,-1.89,1,0,1,0,0,1,-0.81,-4.08,-0.48,1,0,1,-1,1,1
1,-0.4,-0.31,-1.29,1,0,1,0,0,1,-0.84,-3.62,-0.02,1,0,1,1,1,1
1,-0.55,-0.34,-1.62,1,0,1,0,-1,1,-0.85,-5.26,-0.5,1,0,1,1,1,1
1,-0.41,-0.27,-1.52,1,0,1,0,0,1,-0.79,-3.57,-0.48,1,0,1,-1,1,1
1,-0.51,-0.32,-1.59,1,0,1,0,0,1,-0.83,-3.57,0,1,0,1,-1,1,1
1,-0.35,-0.23,-1.52,1,0,1,0,-1,1,-0.84,-3.27,-0.02,1,0,1,-1,1,1
1,-0.5,-0.34,-1.47,1,0,1,0,-1,1,-0.84,-3.78,-0.48,1,0,1,1,1,1
1,-0.51,-0.35,-1.46,1,0,1,0,0,1,-0.8,-3.78,-0.48,1,0,1,-1,1,1
1,-0.38,-0.23,-1.65,1,0,1,0,0,1,-0.77,-3.06,-0.15,1,0,1,-1,1,1
1,-0.52,-0.25,-2.08,1,0,1,0,0,1,-0.83,-3.57,-0.48,1,0,1,-1,1,1
1,-0.52,-0.36,-1.44,1,0,1,0,0,1,-0.78,-4.59,-0.48,1,0,1,1,1,1
1,-0.43,-0.25,-1.72,1,0,1,0,-1,1,-0.87,-3.57,-0.48,1,0,1,1,1,1
1,-0.4,-0.26,-1.54,1,0,1,0,0,1,-0.81,-3.57,-0.48,1,0,1,-1,1,1
1,-0.43,-0.23,-1.87,1,0,1,0,-1,1,-0.82,-3.06,-0.48,1,0,1,1,1,1
1,-0.45,-0.27,-1.67,1,0,1,0,0,1,-0.79,-4.08,-0.67,1,0,1,-1,1,1
1,-0.27,-0.19,-1.42,1,0,1,0,0,1,-0.77,-2.57,-0.48,1,0,1,-1,1,1
1,-0.41,-0.26,-1.58,1,0,1,0,-1,1,-0.83,-3.62,0,1,0,1,1,1,1
1,-0.44,-0.33,-1.33,1,0,1,0,0,1,-0.81,-4.14,-0.05,1,0,1,1,1,1
1,-0.45,-0.19,-2.37,1,0,1,0,-1,1,-0.83,-4.02,-0.5,1,0,1,-1,1,1
1,-0.38,-0.28,-1.36,1,0,1,0,0,1,-0.78,-3.62,-0.45,1,0,1,-1,1,1
1,-0.35,-0.21,-1.67,1,0,1,0,0,1,-0.8,-3.06,-0.48,1,0,1,-1,1,1
1,-0.32,-0.25,-1.28,1,0,1,0,0,1,-0.79,-3.08,-0.02,1,0,1,-1,1,1
1,-0.44,-0.24,-1.83,1,0,1,0,0,1,-0.78,-3.08,-0.48,1,0,1,-1,1,1
1,-0.41,-0.27,-1.52,1,0,1,0,0,1,-0.8,-3.57,-0.15,1,0,1,-1,1,1
1,-0.44,-0.29,-1.52,1,0,1,0,-1,1,-0.83,-4.05,-0.02,1,0,1,1,1,1
1,-0.59,-0.41,-1.44,1,0,1,-1,0,1,-0.81,-4.48,-0.48,1,0,1,-1,1,1
1,-0.42,-0.27,-1.56,1,0,1,0,0,1,-0.8,-3.57,-0.45,1,0,1,-1,1,1
1,-0.41,-0.24,-1.71,1,0,1,0,0,1,-0.74,-3.57,-0.48,1,0,1,-1,1,1
1,-0.47,-0.25,-1.88,1,0,1,0,0,1,-0.82,-3.57,-0.02,1,0,1,-1,1,1
1,-0.42,-0.29,-1.45,1,0,1,0,-1,1,-0.76,-3.57,0,1,0,1,1,1,1
1,-0.42,-0.22,-1.91,1,0,1,0,-1,1,-0.83,-4.24,-0.5,1,0,1,1,1,1
1,-0.47,-0.33,-1.42,1,0,1,0,0,1,-0.84,-3.78,-0.48,1,0,1,-1,1,1
1,-0.33,-0.2,-1.65,1,0,1,0,-1,1,-0.84,-3.54,0,1,0,1,1,1,1
1,-0.6,-0.43,-1.4,1,0,1,0,0,1,-0.82,-4.08,-0.48,1,0,1,-1,1,1
1,-0.41,-0.24,-1.71,1,0,1,0,0,1,-0.82,-3.57,-0.48,1,0,1,-1,1,1
1,-0.5,-0.33,-1.52,1,0,1,0,0,1,-0.82,-4.59,-0.48,1,0,1,1,1,1
1,-0.59,-0.35,-1.69,1,0,1,0,-2,1,-0.81,-5.08,-0.48,1,0,1,1,1,1
1,-0.5,-0.3,-1.67,1,0,1,0,-1,1,-0.89,-3.57,-0.15,1,0,1,1,1,1
1,-0.37,-0.21,-1.76,1,0,1,-1,0,1,-0.77,-3.45,-0.48,1,0,1,-1,1,1
1,-0.48,-0.28,-1.71,1,0,1,0,0,1,-0.81,-3.08,-0.48,1,0,1,-1,1,1
1,-0.41,-0.27,-1.52,1,0,1,0,-1,1,-0.8,-3.57,-0.09,1,0,1,1,1,1
1,-0.31,-0.17,-1.82,1,0,1,0,-1,1,-0.77,-3.06,-0.09,1,0,1,1,1,1
1,-0.31,-0.2,-1.55,1,0,1,0,-1,1,-0.73,-3.06,-0.09,1,0,1,1,1,1
1,-0.48,-0.34,-1.41,1,0,1,0,-1,1,-0.79,-4.62,-0.02,1,0,1,-1,1,1
1,-0.4,-0.23,-1.74,1,0,1,0,0,1,-0.79,-3.06,-0.48,1,0,1,-1,1,1
1,-0.41,-0.27,-1.52,1,0,1,0,0,1,-0.78,-3.57,0,1,0,1,-1,1,1
1,-0.39,-0.22,-1.77,1,0,1,0,0,1,-0.78,-3.06,-0.48,1,0,1,-1,1,1
1,-0.45,-0.2,-2.25,1,0,1,0,-1,1,-0.78,-3.06,-0.48,1,0,1,1,1,1
1,-0.32,-0.22,-1.45,1,0,1,0,0,1,-0.8,-3.06,-0.05,1,0,1,-1,1,1
1,-0.35,-0.22,-1.59,1,0,1,0,0,1,-0.78,-3.57,-0.05,1,0,1,-1,1,1
1,-0.46,-0.31,-1.48,1,0,1,0,0,1,-0.86,-3.6,-0.48,1,0,1,-1,1,1
1,-0.36,-0.27,-1.33,1,0,1,0,0,1,-0.81,-3.62,-0.48,1,0,1,-1,1,1
1,-0.45,-0.33,-1.36,1,0,1,-1,-1,1,-0.81,-5.02,0,1,0,1,1,1,1
1,-0.41,-0.28,-1.46,1,0,1,0,0,1,-0.79,-3.57,-0.45,1,0,1,-1,1,1
1,-0.59,-0.41,-1.44,1,0,1,0,-1,1,-0.9,-4.56,-0.5,1,0,1,1,1,1
1,-0.41,-0.28,-1.46,1,0,1,0,0,1,-0.79,-3.57,-0.48,1,0,1,1,1,1
1,-0.38,-0.18,-2.11,1,0,1,0,0,1,-0.8,-3.06,-0.48,1,0,1,-1,1,1
1,-0.47,-0.34,-1.38,1,0,1,-1,0,1,-0.86,-4.48,-0.02,1,0,1,-1,1,1
1,-0.31,-0.18,-1.72,1,0,1,0,0,1,-0.74,-2.57,-0.48,1,0,1,-1,1,1
1,-0.34,-0.22,-1.55,1,0,1,0,0,1,-0.75,-3.06,-0.15,1,0,1,-1,1,1
1,-0.53,-0.44,-1.2,1,0,1,0,0,1,-0.82,-4.35,-0.45,1,0,1,1,1,1
1,-0.4,-0.28,-1.43,1,0,1,0,0,1,-0.85,-3.57,-0.48,1,0,1,-1,1,1
1,-0.59,-0.43,-1.37,1,0,1,0,0,1,-0.83,-5.1,-0.48,1,0,1,1,1,1
1,-0.54,-0.44,-1.23,1,0,1,0,-1,1,-0.84,-4.06,-0.45,1,0,1,1,1,1
1,-0.6,-0.44,-1.36,1,0,1,-1,0,1,-0.86,-4.48,-0.48,1,0,1,-1,1,1
1,-0.32,-0.18,-1.78,1,0,1,-1,0,1,-0.8,-3.45,-0.48,1,0,1,-1,1,1
1,-0.41,-0.28,-1.46,1,0,1,0,0,1,-0.83,-4.27,-0.5,1,0,1,1,1,1
1,-0.46,-0.25,-1.84,1,0,1,0,0,1,-0.82,-3.57,-0.48,1,0,1,-1,1,1
1,-0.5,-0.33,-1.52,1,0,1,0,-1,1,-0.87,-3.78,-0.48,1,0,1,1,1,1
1,-0.36,-0.21,-1.71,1,0,1,0,-1,1,-0.82,-3.06,-0.32,1,0,1,1,1,1
1,-0.56,-0.31,-1.81,1,0,1,-1,-2,1,-0.85,-4.93,-0.5,1,0,1,1,1,1
1,-0.48,-0.29,-1.66,1,0,1,-1,-2,1,-0.8,-3.94,-0.09,1,0,1,1,1,1
1,-0.5,-0.21,-2.38,1,0,1,0,-1,1,-0.84,-4.02,-0.5,1,0,1,1,1,1
1,-0.42,-0.22,-1.91,1,0,1,-1,0,-1,-0.86,-3.67,-0.15,1,0,1,-1,1,1
1,-0.44,-0.27,-1.63,1,0,1,0,0,1,-0.81,-4.11,-0.5,1,0,1,1,1,1
1,-0.46,-0.37,-1.24,1,0,1,0,0,1,-0.81,-4.08,-0.15,1,0,1,1,1,1
1,-0.43,-0.28,-1.54,1,0,1,0,0,1,-0.86,-3.57,-0.48,1,0,1,1,1,1
1,-0.45,-0.34,-1.32,1,0,1,0,-1,1,-0.81,-3.78,-0.45,1,0,1,1,1,1
1,-0.38,-0.2,-1.9,1,0,1,0,-1,1,-0.81,-3.06,-0.48,1,0,1,1,1,1
1,-0.43,-0.31,-1.39,1,0,1,0,0,1,-0.79,-3.57,-0.48,1,0,1,-1,1,1
1,-0.38,-0.26,-1.46,1,0,1,0,0,1,-0.82,-3.06,-0.48,1,0,1,-1,1,1
1,-0.44,-0.29,-1.52,1,0,1,0,0,1,-0.84,-4.56,-0.5,1,0,1,-1,1,1
1,-0.47,-0.25,-1.88,1,0,1,0,-1,1,-0.83,-4.05,-0.5,1,0,1,-1,1,1
1,-0.49,-0.38,-1.29,1,0,1,-1,0,1,-0.83,-4.53,-0.45,1,0,1,1,1,1
1,-0.45,-0.37,-1.22,1,0,1,0,0,1,-0.86,-4.14,0,1,0,1,1,1,1
1,-0.42,-0.27,-1.56,1,0,1,0,0,1,-0.85,-3.78,-0.48,1,0,1,-1,1,1
1,-0.6,-0.35,-1.71,1,0,1,0,-1,1,-0.86,-5.26,-0.5,1,0,1,1,1,1
1,-0.54,-0.37,-1.46,1,0,1,0,-1,1,-0.85,-4.56,-0.48,1,0,1,1,1,1
1,-0.6,-0.43,-1.4,1,0,1,0,0,1,-0.81,-4.56,-0.5,1,0,1,-1,1,1
1,-0.5,-0.35,-1.43,1,0,1,0,0,1,-0.78,-4.59,-0.48,1,0,1,-1,1,1
1,-0.43,-0.2,-2.15,1,0,1,0,-3,1,-0.81,-4.03,-0.48,1,0,1,1,1,1
1,-0.67,-0.53,-1.26,1,0,1,0,0,1,-0.83,-5.1,-0.48,1,0,-1,-1,1,1
1,-0.45,-0.2,-2.25,1,0,1,-1,0,1,-0.83,-3.45,-0.02,1,0,-1,-1,1,1
1,-0.38,-0.21,-1.81,1,0,1,0,0,-1,-0.8,-3.54,-0.5,1,0,1,-1,1,1
1,-0.41,-0.28,-1.46,1,0,1,0,0,1,-0.84,-4.05,-0.5,1,0,1,-1,1,1
1,-0.5,-0.28,-1.79,1,0,1,0,0,1,-0.78,-3.57,-0.48,1,0,1,-1,1,1
1,-0.41,-0.24,-1.71,1,0,1,0,0,1,-0.83,-3.57,-0.48,1,0,1,-1,1,1
1,-0.37,-0.21,-1.76,1,0,1,0,0,1,-0.75,-3.27,-0.02,1,0,1,-1,1,1
1,-0.62,-0.45,-1.38,1,0,1,0,-1,1,-0.85,-5.08,-0.45,1,0,1,1,1,1
1,-0.41,-0.25,-1.64,1,0,1,0,0,1,-0.8,-3.57,-0.15,1,0,1,-1,1,1
1,-0.48,-0.3,-1.6,1,0,1,0,0,1,-0.81,-3.57,-0.02,1,0,1,-1,1,1
1,-0.52,-0.33,-1.58,1,0,1,-1,0,1,-0.85,-3.99,-0.09,1,0,1,1,1,1
1,-0.46,-0.31,-1.48,1,0,1,0,0,1,-0.85,-3.57,-0.48,1,0,1,-1,1,1
1,-0.35,-0.23,-1.52,1,0,1,0,0,1,-0.79,-3.06,-0.48,1,0,1,-1,1,1
1,-0.5,-0.41,-1.22,1,0,1,0,0,1,-0.85,-4.22,-0.15,1,0,1,1,1,1
1,-0.56,-0.44,-1.27,1,0,1,0,-1,1,-0.88,-4.59,-0.48,1,0,1,1,1,1
1,-0.44,-0.26,-1.69,1,0,1,0,0,1,-0.84,-3.57,-0.15,1,0,1,-1,1,1
1,-0.63,-0.41,-1.54,1,0,1,0,-1,1,-0.85,-5.26,-0.5,1,0,1,-1,1,1
1,-0.56,-0.42,-1.33,1,0,1,-1,0,1,-0.89,-4.53,-0.45,1,0,1,1,1,1
1,-0.34,-0.19,-1.79,1,0,1,0,-1,1,-0.75,-3.06,-0.45,1,0,1,-1,1,1
1,-0.47,-0.35,-1.34,1,0,1,0,-1,1,-0.81,-4.05,-0.05,1,0,1,1,1,1
1,-0.65,-0.35,-1.86,1,0,1,-3,0,1,-0.84,-4.27,-0.48,1,0,1,-1,1,1
1,-0.33,-0.18,-1.83,1,0,1,0,0,1,-0.8,-2.57,-0.48,1,0,1,-1,1,1
1,-0.38,-0.24,-1.58,1,0,1,0,0,1,-0.82,-3.06,-0.48,1,0,1,-1,1,1
1,-0.29,-0.2,-1.45,1,0,1,0,0,1,-0.77,-3.06,-0.05,1,0,1,-1,1,1
1,-0.45,-0.31,-1.45,1,0,1,-1,0,1,-0.84,-3.96,-0.48,1,0,1,-1,1,1
1,-0.38,-0.25,-1.52,1,0,1,0,-1,1,-0.81,-3.57,-0.02,1,0,1,1,1,1
1,-0.33,-0.2,-1.65,1,0,1,0,-1,1,-0.79,-3.06,-0.09,1,0,1,1,1,1
1,-0.41,-0.29,-1.41,1,0,1,0,0,1,-0.82,-3.57,-0.48,1,0,1,-1,1,1
1,-0.39,-0.31,-1.26,1,0,1,0,0,1,-0.81,-3.62,0,1,0,1,-1,1,1
1,-0.43,-0.28,-1.54,1,0,1,0,0,1,-0.85,-3.57,-0.15,1,0,1,-1,1,1
1,-0.46,-0.34,-1.35,1,0,1,0,0,1,-0.82,-3.6,-0.15,1,0,1,-1,1,1
1,-0.37,-0.21,-1.76,1,0,1,0,-1,1,-0.8,-3.06,-0.48,1,0,1,1,1,1
1,-0.43,-0.31,-1.39,1,0,1,0,-1,1,-0.78,-4.62,-0.05,1,0,1,1,1,1
1,-0.35,-0.25,-1.4,1,0,1,0,0,1,-0.82,-3.57,-0.15,1,0,1,-1,1,1
1,-0.6,-0.43,-1.4,1,0,1,0,0,1,-0.85,-5.59,-0.5,1,0,1,-1,1,1
1,-0.29,-0.21,-1.38,1,0,1,-1,0,1,-0.8,-2.97,-0.17,1,0,1,-1,1,1
1,-0.54,-0.37,-1.46,1,0,1,0,-1,1,-0.82,-5.1,-0.02,1,0,1,1,1,1
1,-0.34,-0.22,-1.55,1,0,1,-1,0,1,-0.8,-3.67,-0.48,1,0,1,-1,1,1
1,-0.39,-0.31,-1.26,1,0,1,0,0,1,-0.82,-3.08,-0.17,1,0,1,-1,1,1
1,-0.49,-0.33,-1.48,1,0,1,0,-1,1,-0.81,-4.62,-0.02,1,0,1,1,1,1
1,-0.39,-0.27,-1.44,1,0,1,0,0,1,-0.81,-3.57,-0.15,1,0,1,-1,1,1
1,-0.34,-0.19,-1.79,1,0,1,0,-1,1,-0.8,-3.06,-0.48,1,0,1,-1,1,1
1,-0.41,-0.28,-1.46,1,0,1,0,0,1,-0.81,-3.62,0,1,0,1,1,1,1
1,-0.43,-0.34,-1.26,1,0,1,0,-1,1,-0.81,-4,-0.32,1,0,1,1,1,1
1,-0.38,-0.23,-1.65,1,0,1,0,0,1,-0.78,-3.06,-0.48,1,0,1,-1,1,1
1,-0.27,-0.18,-1.5,1,0,1,0,0,1,-0.73,-3.06,0,1,0,1,-1,1,1
1,-0.51,-0.34,-1.5,1,0,1,0,-1,1,-0.85,-4.57,0,1,0,1,1,1,1
1,-0.29,-0.17,-1.71,1,0,1,0,0,1,-0.76,-3.06,-0.45,1,0,1,-1,1,1
1,-0.41,-0.22,-1.86,1,0,1,0,-1,1,-0.81,-4.54,-0.5,1,0,1,1,1,1
1,-0.34,-0.23,-1.48,1,0,1,0,0,1,-0.78,-3.57,-0.02,1,0,1,-1,1,1
1,-0.37,-0.22,-1.68,1,0,1,0,0,1,-0.76,-3.06,-0.48,1,0,1,-1,1,1
1,-0.46,-0.31,-1.48,1,0,1,0,0,1,-0.78,-4.56,-0.5,1,0,1,1,1,1
1,-0.46,-0.28,-1.64,1,0,1,0,-1,1,-0.86,-4.11,-0.5,1,0,1,1,1,1
1,-0.51,-0.36,-1.42,1,0,1,-1,0,1,-0.86,-4.96,-0.5,1,0,1,-1,1,1
1,-0.38,-0.27,-1.41,1,0,1,0,-1,1,-0.82,-3.57,-0.02,1,0,1,1,1,1
1,-0.4,-0.23,-1.74,1,0,1,0,0,1,-0.81,-3.08,-0.15,1,0,1,-1,1,1
1,-0.45,-0.33,-1.36,1,0,1,0,0,1,-0.83,-3.57,-0.48,1,0,1,-1,1,1
1,-0.31,-0.17,-1.82,1,0,1,0,0,1,-0.79,-3.06,-0.48,1,0,1,-1,1,1
1,-0.47,-0.27,-1.74,1,0,1,0,0,1,-0.88,-3.65,-0.48,1,0,1,-1,1,1
1,-0.45,-0.27,-1.67,1,0,1,0,-1,1,-0.84,-3.06,-0.48,1,0,1,1,1,1
1,-0.51,-0.38,-1.34,1,0,1,-1,-1,1,-0.86,-4.53,0,1,0,1,1,1,1
1,-0.44,-0.33,-1.33,1,0,1,0,0,1,-0.74,-4.08,-0.02,1,0,1,-1,1,1
1,-0.38,-0.25,-1.52,1,0,1,0,0,1,-0.8,-3.57,-0.02,1,0,1,-1,1,1
1,-0.35,-0.22,-1.59,1,0,1,0,0,1,-0.81,-3.06,0,1,0,1,-1,1,1
1,-0.46,-0.27,-1.7,1,0,1,0,0,1,-0.81,-3.08,-0.48,1,0,1,-1,1,1
1,-0.46,-0.3,-1.53,1,0,1,0,0,1,-0.85,-4.56,-0.5,1,0,1,-1,1,1
1,-0.51,-0.29,-1.76,1,0,1,0,0,1,-0.84,-3.27,-0.48,1,0,1,-1,1,1
1,-0.41,-0.28,-1.46,1,0,1,-1,0,1,-0.86,-3.48,-0.02,1,0,1,-1,1,1
1,-0.39,-0.25,-1.56,1,0,1,0,0,1,-0.82,-3.08,-0.48,1,0,1,-1,1,1
1,-0.62,-0.44,-1.41,1,0,1,0,-1,1,-0.85,-5.08,-0.45,1,0,1,1,1,1
1,-0.43,-0.29,-1.48,1,0,1,0,0,1,-0.81,-3.57,-0.02,1,0,1,-1,1,1
1,-0.62,-0.41,-1.51,1,0,1,-1,0,1,-0.83,-4.62,-0.48,1,0,1,-1,1,1
1,-0.34,-0.22,-1.55,1,0,1,0,-1,1,-0.8,-3.57,-0.48,1,0,1,1,1,1
1,-0.47,-0.21,-2.24,1,0,1,0,-2,1,-0.81,-4.02,-0.5,1,0,1,-1,1,1
1,-0.57,-0.44,-1.3,1,0,1,-1,0,1,-0.84,-4.99,-0.48,1,0,1,-1,1,1
1,-0.44,-0.3,-1.47,1,0,1,0,0,1,-0.82,-3.57,-0.48,1,0,1,-1,1,1
1,-0.43,-0.25,-1.72,1,0,1,0,0,1,-0.78,-3.57,-0.48,1,0,1,-1,1,1
1,-0.38,-0.27,-1.41,1,0,1,0,0,1,-0.82,-3.06,-0.02,1,0,1,-1,1,1
1,-0.43,-0.27,-1.59,1,0,1,0,0,1,-0.83,-3.57,-0.48,1,0,1,-1,1,1
1,-0.38,-0.25,-1.52,1,0,1,0,0,1,-0.8,-3.57,-0.48,1,0,1,-1,1,1
1,-0.37,-0.2,-1.85,1,0,1,0,0,1,-0.82,-3.06,-0.48,1,0,1,-1,1,1
1,-0.41,-0.2,-2.05,1,0,1,0,0,1,-0.83,-3.06,-0.48,1,0,1,-1,1,1
1,-0.6,-0.52,-1.15,1,0,1,0,0,1,-0.85,-4.65,-0.48,1,0,1,1,1,1
1,-0.55,-0.41,-1.34,1,0,1,0,0,1,-0.84,-4.08,-0.48,1,0,1,-1,1,1
1,-0.44,-0.25,-1.76,1,0,1,0,0,1,-0.82,-3.08,-0.48,1,0,1,-1,1,1
1,-0.39,-0.28,-1.39,1,0,1,0,0,1,-0.77,-4.08,-0.48,1,0,1,-1,1,1
1,-0.46,-0.22,-2.09,1,0,1,0,-1,1,-0.81,-3.27,-0.48,1,0,1,1,1,1
1,-0.43,-0.29,-1.48,1,0,1,0,0,1,-0.83,-3.57,-0.05,1,0,1,-1,1,1
1,-0.4,-0.23,-1.74,1,0,1,0,0,1,-0.82,-3.06,-0.48,1,0,1,-1,1,1
1,-0.61,-0.5,-1.22,1,0,1,0,-1,1,-0.84,-6.13,-0.48,1,0,1,1,1,1
1,-0.49,-0.29,-1.69,1,0,1,0,0,1,-0.86,-3.57,-0.48,1,0,1,-1,1,1
